filename,age,gender
cv-other-train/sample-082018.wav,fourties,male
cv-other-train/sample-082020.wav,twenties,male
cv-other-train/sample-082022.wav,fourties,female
cv-other-train/sample-082023.wav,teens,female
cv-other-train/sample-082027.wav,teens,male
cv-other-train/sample-082030.wav,twenties,male
cv-other-train/sample-082031.wav,twenties,female
cv-other-train/sample-082032.wav,thirties,male
cv-other-train/sample-082034.wav,fourties,female
cv-other-train/sample-082035.wav,fourties,male
cv-other-train/sample-082036.wav,teens,male
cv-other-train/sample-082039.wav,twenties,male
cv-other-train/sample-082043.wav,fourties,male
cv-other-train/sample-082044.wav,thirties,male
cv-other-train/sample-082046.wav,seventies,male
cv-other-train/sample-082048.wav,fifties,male
cv-other-train/sample-082050.wav,thirties,male
cv-other-train/sample-082052.wav,sixties,male
cv-other-train/sample-082054.wav,twenties,male
cv-other-train/sample-082056.wav,twenties,male
cv-other-train/sample-082057.wav,twenties,male
cv-other-train/sample-082060.wav,thirties,male
cv-other-train/sample-082066.wav,twenties,male
cv-other-train/sample-082067.wav,twenties,male
cv-other-train/sample-082071.wav,thirties,male
cv-other-train/sample-082072.wav,thirties,male
cv-other-train/sample-082073.wav,thirties,male
cv-other-train/sample-082077.wav,fourties,male
cv-other-train/sample-082078.wav,fifties,female
cv-other-train/sample-082081.wav,twenties,male
cv-other-train/sample-082082.wav,thirties,female
cv-other-train/sample-082084.wav,twenties,male
cv-other-train/sample-082087.wav,fifties,female
cv-other-train/sample-082090.wav,sixties,male
cv-other-train/sample-082092.wav,twenties,male
cv-other-train/sample-082096.wav,seventies,male
cv-other-train/sample-082098.wav,thirties,male
cv-other-train/sample-082102.wav,thirties,male
cv-other-train/sample-082105.wav,twenties,male
cv-other-train/sample-082106.wav,fifties,male
cv-other-train/sample-082107.wav,thirties,male
cv-other-train/sample-082112.wav,thirties,male
cv-other-train/sample-082117.wav,thirties,female
cv-other-train/sample-082119.wav,twenties,male
cv-other-train/sample-082124.wav,sixties,male
cv-other-train/sample-082126.wav,twenties,male
cv-other-train/sample-082128.wav,twenties,male
cv-other-train/sample-082129.wav,twenties,female
cv-other-train/sample-082132.wav,twenties,male
cv-other-train/sample-082134.wav,sixties,female
cv-other-train/sample-082137.wav,teens,male
cv-other-train/sample-082140.wav,fifties,male
cv-other-train/sample-082141.wav,thirties,male
cv-other-train/sample-082142.wav,thirties,male
cv-other-train/sample-082143.wav,sixties,male
cv-other-train/sample-082144.wav,twenties,male
cv-other-train/sample-082152.wav,fourties,male
cv-other-train/sample-082155.wav,twenties,male
cv-other-train/sample-082157.wav,thirties,female
cv-other-train/sample-082158.wav,thirties,male
cv-other-train/sample-082159.wav,fifties,female
cv-other-train/sample-082160.wav,thirties,female
cv-other-train/sample-082164.wav,fifties,male
cv-other-train/sample-082166.wav,thirties,male
cv-other-train/sample-082168.wav,thirties,male
cv-other-train/sample-082171.wav,thirties,male
cv-other-train/sample-082174.wav,sixties,male
cv-other-train/sample-082176.wav,fifties,female
cv-other-train/sample-082177.wav,fifties,female
cv-other-train/sample-082180.wav,twenties,male
cv-other-train/sample-082186.wav,twenties,male
cv-other-train/sample-082192.wav,fifties,male
cv-other-train/sample-082193.wav,thirties,female
cv-other-train/sample-082194.wav,fifties,female
cv-other-train/sample-082195.wav,fourties,female
cv-other-train/sample-082197.wav,thirties,female
cv-other-train/sample-082201.wav,fourties,male
cv-other-train/sample-082203.wav,fifties,male
cv-other-train/sample-082205.wav,twenties,male
cv-other-train/sample-082206.wav,fifties,male
cv-other-train/sample-082207.wav,fourties,male
cv-other-train/sample-082208.wav,twenties,female
cv-other-train/sample-082209.wav,twenties,male
cv-other-train/sample-082215.wav,twenties,male
cv-other-train/sample-082216.wav,twenties,female
cv-other-train/sample-082219.wav,thirties,male
cv-other-train/sample-082220.wav,thirties,male
cv-other-train/sample-082221.wav,twenties,female
cv-other-train/sample-082223.wav,twenties,male
cv-other-train/sample-082225.wav,sixties,male
cv-other-train/sample-082227.wav,fourties,male
cv-other-train/sample-082230.wav,thirties,male
cv-other-train/sample-082232.wav,teens,female
cv-other-train/sample-082234.wav,fourties,male
cv-other-train/sample-082235.wav,twenties,female
cv-other-train/sample-082237.wav,thirties,male
cv-other-train/sample-082239.wav,fourties,male
cv-other-train/sample-082241.wav,fifties,male
cv-other-train/sample-082243.wav,twenties,female
cv-other-train/sample-082245.wav,thirties,male
cv-other-train/sample-082246.wav,twenties,male
cv-other-train/sample-082247.wav,twenties,male
cv-other-train/sample-082248.wav,teens,male
cv-other-train/sample-082249.wav,fifties,female
cv-other-train/sample-082257.wav,sixties,male
cv-other-train/sample-082264.wav,thirties,male
cv-other-train/sample-082265.wav,thirties,male
cv-other-train/sample-082267.wav,thirties,male
cv-other-train/sample-082270.wav,twenties,male
cv-other-train/sample-082271.wav,twenties,male
cv-other-train/sample-082272.wav,thirties,male
cv-other-train/sample-082276.wav,thirties,female
cv-other-train/sample-082278.wav,thirties,male
cv-other-train/sample-082284.wav,fourties,male
cv-other-train/sample-082287.wav,fifties,female
cv-other-train/sample-082288.wav,twenties,male
cv-other-train/sample-082289.wav,sixties,male
cv-other-train/sample-082290.wav,twenties,male
cv-other-train/sample-082291.wav,thirties,male
cv-other-train/sample-082292.wav,sixties,male
cv-other-train/sample-082296.wav,twenties,male
cv-other-train/sample-082298.wav,fifties,female
cv-other-train/sample-082299.wav,thirties,male
cv-other-train/sample-082300.wav,fifties,female
cv-other-train/sample-082301.wav,thirties,male
cv-other-train/sample-082303.wav,fourties,male
cv-other-train/sample-082304.wav,thirties,male
cv-other-train/sample-082309.wav,fifties,female
cv-other-train/sample-082311.wav,fourties,male
cv-other-train/sample-082313.wav,thirties,male
cv-other-train/sample-082315.wav,thirties,female
cv-other-train/sample-082318.wav,fourties,male
cv-other-train/sample-082321.wav,thirties,female
cv-other-train/sample-082324.wav,thirties,male
cv-other-train/sample-082327.wav,twenties,male
cv-other-train/sample-082329.wav,thirties,male
cv-other-train/sample-082330.wav,twenties,female
cv-other-train/sample-082331.wav,teens,male
cv-other-train/sample-082332.wav,thirties,male
cv-other-train/sample-082333.wav,twenties,male
cv-other-train/sample-082334.wav,thirties,male
cv-other-train/sample-082338.wav,fourties,male
cv-other-train/sample-082340.wav,thirties,female
cv-other-train/sample-082342.wav,fifties,male
cv-other-train/sample-082344.wav,twenties,male
cv-other-train/sample-082345.wav,twenties,male
cv-other-train/sample-082348.wav,thirties,male
cv-other-train/sample-082352.wav,fourties,female
cv-other-train/sample-082353.wav,thirties,male
cv-other-train/sample-082354.wav,thirties,male
cv-other-train/sample-082355.wav,thirties,male
cv-other-train/sample-082360.wav,fifties,female
cv-other-train/sample-082361.wav,thirties,male
cv-other-train/sample-082367.wav,twenties,male
cv-other-train/sample-082371.wav,thirties,male
cv-other-train/sample-082374.wav,fifties,male
cv-other-train/sample-082375.wav,thirties,female
cv-other-train/sample-082379.wav,twenties,male
cv-other-train/sample-082380.wav,twenties,male
cv-other-train/sample-082382.wav,thirties,male
cv-other-train/sample-082384.wav,twenties,female
cv-other-train/sample-082386.wav,twenties,male
cv-other-train/sample-082389.wav,twenties,male
cv-other-train/sample-082390.wav,thirties,male
cv-other-train/sample-082394.wav,fifties,female
cv-other-train/sample-082396.wav,teens,male
cv-other-train/sample-082397.wav,thirties,female
cv-other-train/sample-082398.wav,teens,male
cv-other-train/sample-082400.wav,fourties,male
cv-other-train/sample-082401.wav,sixties,female
cv-other-train/sample-082404.wav,twenties,male
cv-other-train/sample-082405.wav,thirties,male
cv-other-train/sample-082410.wav,thirties,female
cv-other-train/sample-082411.wav,fifties,male
cv-other-train/sample-082412.wav,fourties,female
cv-other-train/sample-082413.wav,twenties,male
cv-other-train/sample-082420.wav,thirties,female
cv-other-train/sample-082421.wav,twenties,male
cv-other-train/sample-082422.wav,thirties,male
cv-other-train/sample-082427.wav,teens,male
cv-other-train/sample-082430.wav,twenties,male
cv-other-train/sample-082432.wav,twenties,male
cv-other-train/sample-082433.wav,sixties,male
cv-other-train/sample-082436.wav,thirties,male
cv-other-train/sample-082437.wav,twenties,female
cv-other-train/sample-082440.wav,fifties,male
cv-other-train/sample-082441.wav,fourties,male
cv-other-train/sample-082442.wav,thirties,male
cv-other-train/sample-082447.wav,twenties,male
cv-other-train/sample-082449.wav,twenties,male
cv-other-train/sample-082452.wav,twenties,female
cv-other-train/sample-082454.wav,twenties,male
cv-other-train/sample-082455.wav,fifties,male
cv-other-train/sample-082459.wav,thirties,male
cv-other-train/sample-082464.wav,fourties,male
cv-other-train/sample-082466.wav,thirties,female
cv-other-train/sample-082468.wav,fifties,female
cv-other-train/sample-082469.wav,thirties,male
cv-other-train/sample-082470.wav,fifties,female
cv-other-train/sample-082471.wav,teens,female
cv-other-train/sample-082472.wav,twenties,female
cv-other-train/sample-082476.wav,fourties,female
cv-other-train/sample-082477.wav,thirties,male
cv-other-train/sample-082480.wav,thirties,male
cv-other-train/sample-082481.wav,thirties,male
cv-other-train/sample-082484.wav,twenties,male
cv-other-train/sample-082487.wav,fifties,female
cv-other-train/sample-082489.wav,sixties,male
cv-other-train/sample-082491.wav,fourties,male
cv-other-train/sample-082492.wav,fifties,male
cv-other-train/sample-082494.wav,twenties,male
cv-other-train/sample-082495.wav,twenties,male
cv-other-train/sample-082499.wav,sixties,female
cv-other-train/sample-082500.wav,twenties,male
cv-other-train/sample-082502.wav,twenties,male
cv-other-train/sample-082503.wav,twenties,male
cv-other-train/sample-082504.wav,thirties,female
cv-other-train/sample-082505.wav,thirties,male
cv-other-train/sample-082506.wav,teens,male
cv-other-train/sample-082507.wav,thirties,male
cv-other-train/sample-082508.wav,twenties,male
cv-other-train/sample-082509.wav,fifties,male
cv-other-train/sample-082514.wav,thirties,male
cv-other-train/sample-082515.wav,twenties,male
cv-other-train/sample-082516.wav,teens,male
cv-other-train/sample-082523.wav,fourties,female
cv-other-train/sample-082524.wav,fifties,female
cv-other-train/sample-082527.wav,thirties,male
cv-other-train/sample-082535.wav,thirties,female
cv-other-train/sample-082536.wav,fourties,male
cv-other-train/sample-082537.wav,fourties,male
cv-other-train/sample-082538.wav,fourties,male
cv-other-train/sample-082539.wav,thirties,male
cv-other-train/sample-082541.wav,thirties,male
cv-other-train/sample-082547.wav,fifties,male
cv-other-train/sample-082549.wav,twenties,male
cv-other-train/sample-082550.wav,eighties,male
cv-other-train/sample-082552.wav,fourties,female
cv-other-train/sample-082553.wav,fourties,male
cv-other-train/sample-082557.wav,twenties,male
cv-other-train/sample-082560.wav,teens,female
cv-other-train/sample-082561.wav,thirties,male
cv-other-train/sample-082564.wav,sixties,male
cv-other-train/sample-082568.wav,fifties,female
cv-other-train/sample-082569.wav,fifties,male
cv-other-train/sample-082570.wav,twenties,female
cv-other-train/sample-082571.wav,fourties,male
cv-other-train/sample-082574.wav,twenties,male
cv-other-train/sample-082576.wav,thirties,male
cv-other-train/sample-082577.wav,twenties,male
cv-other-train/sample-082580.wav,twenties,male
cv-other-train/sample-082581.wav,twenties,male
cv-other-train/sample-082582.wav,twenties,male
cv-other-train/sample-082583.wav,twenties,male
cv-other-train/sample-082584.wav,thirties,male
cv-other-train/sample-082585.wav,fourties,male
cv-other-train/sample-082588.wav,thirties,male
cv-other-train/sample-082589.wav,twenties,male
cv-other-train/sample-082594.wav,sixties,male
cv-other-train/sample-082602.wav,fifties,female
cv-other-train/sample-082604.wav,fourties,male
cv-other-train/sample-082605.wav,thirties,female
cv-other-train/sample-082607.wav,twenties,female
cv-other-train/sample-082608.wav,fourties,male
cv-other-train/sample-082609.wav,twenties,male
cv-other-train/sample-082611.wav,twenties,male
cv-other-train/sample-082612.wav,thirties,male
cv-other-train/sample-082616.wav,fifties,male
cv-other-train/sample-082617.wav,twenties,male
cv-other-train/sample-082618.wav,twenties,female
cv-other-train/sample-082619.wav,fourties,male
cv-other-train/sample-082620.wav,fifties,male
cv-other-train/sample-082623.wav,teens,female
cv-other-train/sample-082624.wav,twenties,male
cv-other-train/sample-082626.wav,twenties,male
cv-other-train/sample-082627.wav,twenties,male
cv-other-train/sample-082628.wav,twenties,male
cv-other-train/sample-082634.wav,teens,male
cv-other-train/sample-082638.wav,fourties,male
cv-other-train/sample-082640.wav,thirties,male
cv-other-train/sample-082646.wav,thirties,male
cv-other-train/sample-082652.wav,thirties,male
cv-other-train/sample-082654.wav,twenties,male
cv-other-train/sample-082655.wav,twenties,male
cv-other-train/sample-082656.wav,thirties,female
cv-other-train/sample-082659.wav,sixties,male
cv-other-train/sample-082660.wav,fourties,male
cv-other-train/sample-082668.wav,twenties,male
cv-other-train/sample-082672.wav,twenties,male
cv-other-train/sample-082674.wav,seventies,male
cv-other-train/sample-082675.wav,thirties,male
cv-other-train/sample-082676.wav,twenties,female
cv-other-train/sample-082682.wav,thirties,male
cv-other-train/sample-082684.wav,fifties,male
cv-other-train/sample-082688.wav,twenties,female
cv-other-train/sample-082690.wav,fourties,male
cv-other-train/sample-082691.wav,thirties,female
cv-other-train/sample-082692.wav,twenties,male
cv-other-train/sample-082693.wav,fifties,male
cv-other-train/sample-082694.wav,fifties,female
cv-other-train/sample-082698.wav,thirties,male
cv-other-train/sample-082700.wav,teens,male
cv-other-train/sample-082701.wav,teens,male
cv-other-train/sample-082703.wav,fourties,male
cv-other-train/sample-082704.wav,sixties,male
cv-other-train/sample-082709.wav,thirties,female
cv-other-train/sample-082710.wav,twenties,male
cv-other-train/sample-082711.wav,fourties,male
cv-other-train/sample-082712.wav,twenties,male
cv-other-train/sample-082715.wav,teens,male
cv-other-train/sample-082717.wav,twenties,male
cv-other-train/sample-082719.wav,fourties,male
cv-other-train/sample-082721.wav,fourties,male
cv-other-train/sample-082722.wav,thirties,female
cv-other-train/sample-082725.wav,twenties,male
cv-other-train/sample-082727.wav,thirties,male
cv-other-train/sample-082732.wav,seventies,female
cv-other-train/sample-082739.wav,fourties,male
cv-other-train/sample-082740.wav,teens,male
cv-other-train/sample-082743.wav,twenties,male
cv-other-train/sample-082744.wav,twenties,male
cv-other-train/sample-082746.wav,thirties,male
cv-other-train/sample-082747.wav,thirties,male
cv-other-train/sample-082748.wav,fourties,female
cv-other-train/sample-082749.wav,twenties,male
cv-other-train/sample-082752.wav,twenties,male
cv-other-train/sample-082753.wav,fifties,male
cv-other-train/sample-082763.wav,thirties,female
cv-other-train/sample-082764.wav,teens,male
cv-other-train/sample-082766.wav,fifties,female
cv-other-train/sample-082767.wav,twenties,male
cv-other-train/sample-082770.wav,fifties,male
cv-other-train/sample-082771.wav,thirties,male
cv-other-train/sample-082773.wav,thirties,male
cv-other-train/sample-082777.wav,twenties,male
cv-other-train/sample-082778.wav,eighties,male
cv-other-train/sample-082780.wav,twenties,female
cv-other-train/sample-082782.wav,fourties,male
cv-other-train/sample-082787.wav,twenties,male
cv-other-train/sample-082789.wav,thirties,male
cv-other-train/sample-082793.wav,thirties,male
cv-other-train/sample-082794.wav,twenties,male
cv-other-train/sample-082797.wav,thirties,male
cv-other-train/sample-082798.wav,seventies,female
cv-other-train/sample-082801.wav,thirties,male
cv-other-train/sample-082802.wav,fifties,female
cv-other-train/sample-082804.wav,thirties,male
cv-other-train/sample-082805.wav,teens,male
cv-other-train/sample-082812.wav,fifties,male
cv-other-train/sample-082813.wav,twenties,male
cv-other-train/sample-082814.wav,thirties,female
cv-other-train/sample-082815.wav,fourties,male
cv-other-train/sample-082816.wav,thirties,male
cv-other-train/sample-082818.wav,thirties,female
cv-other-train/sample-082819.wav,fifties,male
cv-other-train/sample-082820.wav,teens,male
cv-other-train/sample-082825.wav,fourties,male
cv-other-train/sample-082829.wav,fifties,male
cv-other-train/sample-082831.wav,thirties,male
cv-other-train/sample-082835.wav,fourties,male
cv-other-train/sample-082836.wav,thirties,male
cv-other-train/sample-082837.wav,twenties,male
cv-other-train/sample-082840.wav,sixties,male
cv-other-train/sample-082845.wav,twenties,male
cv-other-train/sample-082849.wav,thirties,male
cv-other-train/sample-082850.wav,teens,male
cv-other-train/sample-082852.wav,twenties,male
cv-other-train/sample-082854.wav,thirties,male
cv-other-train/sample-082859.wav,sixties,male
cv-other-train/sample-082861.wav,twenties,male
cv-other-train/sample-082863.wav,twenties,male
cv-other-train/sample-082864.wav,fourties,male
cv-other-train/sample-082867.wav,twenties,male
cv-other-train/sample-082868.wav,twenties,male
cv-other-train/sample-082869.wav,seventies,male
cv-other-train/sample-082870.wav,fourties,male
cv-other-train/sample-082872.wav,twenties,male
cv-other-train/sample-082875.wav,twenties,male
cv-other-train/sample-082877.wav,thirties,male
cv-other-train/sample-082880.wav,fifties,female
cv-other-train/sample-082883.wav,thirties,female
cv-other-train/sample-082884.wav,thirties,male
cv-other-train/sample-082885.wav,thirties,male
cv-other-train/sample-082886.wav,thirties,male
cv-other-train/sample-082887.wav,twenties,male
cv-other-train/sample-082892.wav,twenties,male
cv-other-train/sample-082893.wav,twenties,male
cv-other-train/sample-082894.wav,twenties,male
cv-other-train/sample-082895.wav,fifties,female
cv-other-train/sample-082897.wav,twenties,male
cv-other-train/sample-082898.wav,fourties,male
cv-other-train/sample-082899.wav,twenties,male
cv-other-train/sample-082901.wav,fourties,male
cv-other-train/sample-082902.wav,sixties,male
cv-other-train/sample-082903.wav,twenties,male
cv-other-train/sample-082906.wav,fourties,male
cv-other-train/sample-082908.wav,sixties,male
cv-other-train/sample-082909.wav,thirties,male
cv-other-train/sample-082913.wav,fourties,male
cv-other-train/sample-082917.wav,twenties,male
cv-other-train/sample-082918.wav,seventies,male
cv-other-train/sample-082919.wav,twenties,male
cv-other-train/sample-082923.wav,sixties,male
cv-other-train/sample-082924.wav,teens,female
cv-other-train/sample-082925.wav,twenties,male
cv-other-train/sample-082926.wav,teens,male
cv-other-train/sample-082928.wav,fifties,male
cv-other-train/sample-082929.wav,fourties,male
cv-other-train/sample-082930.wav,twenties,male
cv-other-train/sample-082933.wav,sixties,male
cv-other-train/sample-082934.wav,thirties,male
cv-other-train/sample-082935.wav,thirties,female
cv-other-train/sample-082937.wav,teens,male
cv-other-train/sample-082939.wav,fourties,male
cv-other-train/sample-082940.wav,thirties,male
cv-other-train/sample-082942.wav,fifties,male
cv-other-train/sample-082945.wav,seventies,male
cv-other-train/sample-082946.wav,fourties,male
cv-other-train/sample-082955.wav,thirties,male
cv-other-train/sample-082957.wav,twenties,male
cv-other-train/sample-082960.wav,fifties,male
cv-other-train/sample-082961.wav,sixties,male
cv-other-train/sample-082962.wav,thirties,male
cv-other-train/sample-082963.wav,twenties,male
cv-other-train/sample-082965.wav,twenties,male
cv-other-train/sample-082968.wav,twenties,male
cv-other-train/sample-082975.wav,twenties,male
cv-other-train/sample-082979.wav,twenties,male
cv-other-train/sample-082984.wav,twenties,male
cv-other-train/sample-082986.wav,fifties,male
cv-other-train/sample-082990.wav,fifties,male
cv-other-train/sample-082995.wav,fifties,male
cv-other-train/sample-082999.wav,twenties,male
cv-other-train/sample-083005.wav,fourties,male
cv-other-train/sample-083006.wav,twenties,male
cv-other-train/sample-083009.wav,fourties,female
cv-other-train/sample-083010.wav,teens,male
cv-other-train/sample-083013.wav,fourties,male
cv-other-train/sample-083020.wav,thirties,male
cv-other-train/sample-083021.wav,fifties,male
cv-other-train/sample-083022.wav,twenties,male
cv-other-train/sample-083031.wav,fifties,male
cv-other-train/sample-083034.wav,twenties,male
cv-other-train/sample-083035.wav,thirties,male
cv-other-train/sample-083037.wav,teens,female
cv-other-train/sample-083038.wav,thirties,male
cv-other-train/sample-083039.wav,teens,female
cv-other-train/sample-083040.wav,thirties,male
cv-other-train/sample-083041.wav,thirties,female
cv-other-train/sample-083043.wav,sixties,male
cv-other-train/sample-083044.wav,twenties,male
cv-other-train/sample-083047.wav,thirties,male
cv-other-train/sample-083048.wav,fifties,male
cv-other-train/sample-083051.wav,thirties,male
cv-other-train/sample-083053.wav,thirties,male
cv-other-train/sample-083057.wav,fourties,male
cv-other-train/sample-083061.wav,sixties,male
cv-other-train/sample-083064.wav,twenties,male
cv-other-train/sample-083067.wav,fourties,male
cv-other-train/sample-083069.wav,fourties,male
cv-other-train/sample-083072.wav,fifties,female
cv-other-train/sample-083074.wav,thirties,female
cv-other-train/sample-083075.wav,fourties,female
cv-other-train/sample-083077.wav,twenties,male
cv-other-train/sample-083084.wav,sixties,male
cv-other-train/sample-083087.wav,thirties,male
cv-other-train/sample-083088.wav,teens,male
cv-other-train/sample-083089.wav,fifties,male
cv-other-train/sample-083092.wav,twenties,male
cv-other-train/sample-083094.wav,fifties,male
cv-other-train/sample-083095.wav,thirties,male
cv-other-train/sample-083097.wav,thirties,male
cv-other-train/sample-083103.wav,fourties,male
cv-other-train/sample-083104.wav,thirties,male
cv-other-train/sample-083105.wav,thirties,male
cv-other-train/sample-083109.wav,seventies,male
cv-other-train/sample-083110.wav,twenties,male
cv-other-train/sample-083111.wav,twenties,male
cv-other-train/sample-083112.wav,sixties,male
cv-other-train/sample-083113.wav,twenties,male
cv-other-train/sample-083115.wav,twenties,male
cv-other-train/sample-083117.wav,fourties,female
cv-other-train/sample-083122.wav,thirties,male
cv-other-train/sample-083124.wav,thirties,male
cv-other-train/sample-083125.wav,fourties,male
cv-other-train/sample-083126.wav,sixties,male
cv-other-train/sample-083129.wav,fourties,male
cv-other-train/sample-083131.wav,thirties,male
cv-other-train/sample-083132.wav,twenties,female
cv-other-train/sample-083135.wav,twenties,female
cv-other-train/sample-083142.wav,twenties,male
cv-other-train/sample-083144.wav,fourties,male
cv-other-train/sample-083145.wav,thirties,male
cv-other-train/sample-083147.wav,thirties,female
cv-other-train/sample-083151.wav,fourties,male
cv-other-train/sample-083153.wav,fourties,female
cv-other-train/sample-083154.wav,thirties,male
cv-other-train/sample-083155.wav,thirties,female
cv-other-train/sample-083156.wav,twenties,male
cv-other-train/sample-083161.wav,fifties,male
cv-other-train/sample-083163.wav,fourties,male
cv-other-train/sample-083166.wav,fourties,male
cv-other-train/sample-083167.wav,twenties,male
cv-other-train/sample-083176.wav,twenties,male
cv-other-train/sample-083178.wav,twenties,male
cv-other-train/sample-083179.wav,twenties,male
cv-other-train/sample-083181.wav,fifties,female
cv-other-train/sample-083184.wav,thirties,male
cv-other-train/sample-083186.wav,thirties,male
cv-other-train/sample-083192.wav,thirties,male
cv-other-train/sample-083193.wav,fifties,female
cv-other-train/sample-083194.wav,thirties,female
cv-other-train/sample-083196.wav,twenties,male
cv-other-train/sample-083197.wav,twenties,male
cv-other-train/sample-083200.wav,twenties,male
cv-other-train/sample-083203.wav,sixties,female
cv-other-train/sample-083204.wav,twenties,male
cv-other-train/sample-083207.wav,twenties,male
cv-other-train/sample-083209.wav,twenties,male
cv-other-train/sample-083211.wav,fifties,female
cv-other-train/sample-083212.wav,fourties,male
cv-other-train/sample-083217.wav,fifties,female
cv-other-train/sample-083218.wav,twenties,male
cv-other-train/sample-083223.wav,fifties,female
cv-other-train/sample-083224.wav,fifties,male
cv-other-train/sample-083225.wav,fifties,female
cv-other-train/sample-083227.wav,twenties,male
cv-other-train/sample-083228.wav,fourties,male
cv-other-train/sample-083230.wav,sixties,male
cv-other-train/sample-083232.wav,fifties,male
cv-other-train/sample-083233.wav,thirties,male
cv-other-train/sample-083235.wav,fourties,male
cv-other-train/sample-083236.wav,thirties,female
cv-other-train/sample-083237.wav,fourties,male
cv-other-train/sample-083240.wav,twenties,male
cv-other-train/sample-083241.wav,fourties,male
cv-other-train/sample-083243.wav,fifties,female
cv-other-train/sample-083245.wav,thirties,male
cv-other-train/sample-083250.wav,thirties,male
cv-other-train/sample-083251.wav,teens,female
cv-other-train/sample-083252.wav,fourties,female
cv-other-train/sample-083253.wav,twenties,male
cv-other-train/sample-083255.wav,twenties,male
cv-other-train/sample-083256.wav,fifties,female
cv-other-train/sample-083259.wav,twenties,male
cv-other-train/sample-083261.wav,teens,male
cv-other-train/sample-083262.wav,twenties,male
cv-other-train/sample-083263.wav,teens,male
cv-other-train/sample-083267.wav,sixties,female
cv-other-train/sample-083268.wav,thirties,male
cv-other-train/sample-083270.wav,twenties,female
cv-other-train/sample-083273.wav,twenties,male
cv-other-train/sample-083275.wav,twenties,female
cv-other-train/sample-083278.wav,sixties,male
cv-other-train/sample-083282.wav,twenties,male
cv-other-train/sample-083283.wav,sixties,male
cv-other-train/sample-083284.wav,twenties,male
cv-other-train/sample-083287.wav,twenties,male
cv-other-train/sample-083290.wav,fifties,male
cv-other-train/sample-083293.wav,thirties,female
cv-other-train/sample-083294.wav,twenties,male
cv-other-train/sample-083298.wav,twenties,male
cv-other-train/sample-083300.wav,teens,male
cv-other-train/sample-083301.wav,thirties,male
cv-other-train/sample-083302.wav,twenties,male
cv-other-train/sample-083304.wav,thirties,male
cv-other-train/sample-083305.wav,fifties,male
cv-other-train/sample-083307.wav,twenties,female
cv-other-train/sample-083308.wav,thirties,male
cv-other-train/sample-083311.wav,fourties,female
cv-other-train/sample-083318.wav,twenties,female
cv-other-train/sample-083321.wav,thirties,male
cv-other-train/sample-083324.wav,fourties,female
cv-other-train/sample-083325.wav,fourties,male
cv-other-train/sample-083327.wav,fourties,female
cv-other-train/sample-083330.wav,teens,male
cv-other-train/sample-083331.wav,fourties,male
cv-other-train/sample-083334.wav,fourties,male
cv-other-train/sample-083338.wav,fifties,male
cv-other-train/sample-083339.wav,thirties,female
cv-other-train/sample-083340.wav,fifties,male
cv-other-train/sample-083343.wav,sixties,male
cv-other-train/sample-083348.wav,fourties,male
cv-other-train/sample-083352.wav,twenties,female
cv-other-train/sample-083354.wav,twenties,male
cv-other-train/sample-083355.wav,teens,male
cv-other-train/sample-083359.wav,fifties,female
cv-other-train/sample-083360.wav,twenties,male
cv-other-train/sample-083364.wav,fourties,male
cv-other-train/sample-083366.wav,twenties,male
cv-other-train/sample-083367.wav,twenties,male
cv-other-train/sample-083368.wav,thirties,male
cv-other-train/sample-083371.wav,thirties,male
cv-other-train/sample-083372.wav,thirties,male
cv-other-train/sample-083373.wav,twenties,male
cv-other-train/sample-083374.wav,fifties,male
cv-other-train/sample-083375.wav,twenties,female
cv-other-train/sample-083377.wav,thirties,male
cv-other-train/sample-083379.wav,fifties,female
cv-other-train/sample-083382.wav,twenties,male
cv-other-train/sample-083384.wav,fifties,female
cv-other-train/sample-083385.wav,twenties,male
cv-other-train/sample-083388.wav,thirties,male
cv-other-train/sample-083391.wav,twenties,male
cv-other-train/sample-083395.wav,twenties,male
cv-other-train/sample-083396.wav,twenties,male
cv-other-train/sample-083397.wav,fifties,male
cv-other-train/sample-083400.wav,fourties,female
cv-other-train/sample-083401.wav,twenties,female
cv-other-train/sample-083402.wav,fifties,male
cv-other-train/sample-083403.wav,thirties,female
cv-other-train/sample-083405.wav,sixties,male
cv-other-train/sample-083407.wav,sixties,male
cv-other-train/sample-083408.wav,fifties,female
cv-other-train/sample-083409.wav,seventies,male
cv-other-train/sample-083411.wav,fourties,male
cv-other-train/sample-083412.wav,twenties,female
cv-other-train/sample-083424.wav,twenties,female
cv-other-train/sample-083426.wav,seventies,male
cv-other-train/sample-083427.wav,twenties,male
cv-other-train/sample-083432.wav,thirties,female
cv-other-train/sample-083433.wav,thirties,male
cv-other-train/sample-083435.wav,twenties,male
cv-other-train/sample-083436.wav,thirties,male
cv-other-train/sample-083439.wav,sixties,male
cv-other-train/sample-083440.wav,sixties,male
cv-other-train/sample-083442.wav,sixties,male
cv-other-train/sample-083447.wav,fifties,male
cv-other-train/sample-083449.wav,twenties,male
cv-other-train/sample-083450.wav,thirties,female
cv-other-train/sample-083451.wav,sixties,male
cv-other-train/sample-083456.wav,fourties,male
cv-other-train/sample-083465.wav,twenties,male
cv-other-train/sample-083466.wav,sixties,female
cv-other-train/sample-083469.wav,thirties,male
cv-other-train/sample-083473.wav,sixties,male
cv-other-train/sample-083475.wav,thirties,male
